image_path,zone_type,built_ratio,vegetation_ratio,water_ratio,road_density,distance_to_center_km,night_light_index,public_transport_score,population_density,density_class,mean_red,mean_green,mean_blue,brightness,contrast,vegetation_index,water_index,built_up_proxy,texture,grayness
data\images\sat_patch_0126.png,centro,0.813864392240338,0.0636151972523921,0.0069968940444057465,0.9454576679345357,4.558431077553459,1.0,0.9609962472416406,13996.355609212103,alta,97.995361328125,95.228759765625,93.729248046875,95.651123046875,28.789764400226282,-0.014318096169988954,-0.022251255448665557,0.006623496881903067,16.561631944444443,0.9390318559772965
data\images\sat_patch_0127.png,periurbano,0.2073745799225253,0.592146537944793,0.11095870580199489,0.11041939180074514,13.760313994112733,0.31824465954274905,0.27401997111637016,1759.6759006274185,baixa,78.844482421875,143.24658203125,84.791015625,102.29402669270833,36.939882318787234,0.2899805963737332,0.03634011713693956,-0.6005124091148797,13.266534391534393,0.7587921757394679
data\images\sat_patch_0128.png,periurbano,0.22535366702978457,0.6698209064139442,0.0040282534518246566,0.3620401171092058,13.283227337622192,0.36798746298601054,0.32471945765629834,1666.190399102808,baixa,73.957275390625,141.156982421875,76.9521484375,97.35546875,39.567406999388695,0.31239076108768443,0.019845500374055136,-0.674869842203319,14.370783730158731,0.7440556166694703
data\images\sat_patch_0129.png,residencial,0.5321788132806289,0.18507596394066678,0.042813307510102955,0.7385451479460394,10.837393329363827,0.8014696077318842,0.5231377213591399,8516.674522039302,media,87.4111328125,108.138427734375,81.613037109375,92.38753255208333,27.404472116035656,0.10599509790722021,-0.034303352422920326,-0.2557308531255268,15.628596230158731,0.8864853368107161
data\images\sat_patch_0130.png,periurbano,0.3790754658610239,0.464543902086469,0.09190801083603985,0.11679805186132033,7.021497826120542,0.45598258634065497,0.4348289713904733,3178.5895027698525,baixa,96.045166015625,129.68994140625,97.26904296875,107.66805013020833,28.39131290512388,0.1490453816680854,0.00633102425954058,-0.3068025896940797,13.903191137566138,0.8592448567067512
data\images\sat_patch_0131.png,parque_urbano,0.24209355568972218,0.7191360189769652,0.08904379870432534,0.14415105562521763,14.920743072464553,0.2878853092055208,0.19251551583058463,293.58203048472353,baixa,81.223388671875,159.589599609375,89.071533203125,109.96150716145833,42.92604960974462,0.32542352126186447,0.04608560489504846,-0.6769836092332452,14.041335978835978,0.7124993448330266
data\images\sat_patch_0132.png,centro,0.8786183609647036,0.1375157955012767,0.017789379001493088,0.9436364423242698,2.153534783028343,1.0,0.8565991141814471,15368.035783219071,alta,99.21875,103.26171875,92.30859375,98.26302083333333,32.46765206660802,0.01996720352828004,-0.03607921500201344,-0.07630588531785282,17.745205026455025,0.9311025994059656
data\images\sat_patch_0133.png,industrial,0.773992274038618,0.17523331899551803,0.03670379881130498,0.5045913372334665,5.750553646066151,0.8180770103168175,0.7718379917248126,10223.338276554357,alta,95.787109375,104.13232421875,91.3203125,97.07991536458333,27.986094370559048,0.041742889382955936,-0.023872900424608556,-0.1089680922418809,16.052703373015873,0.9264619757001433
data\images\sat_patch_0134.png,residencial,0.4174126298112448,0.36436060878338816,0.09124179837457097,0.3612891664981474,14.367222979480381,0.522654133481441,0.37017205900409456,5680.384420702482,media,97.849853515625,120.211669921875,94.824951171875,104.29549153645833,26.49236769486651,0.10254819810112473,-0.01569952196373874,-0.22890986942488745,14.667534722222221,0.8894993924718674
data\images\sat_patch_0135.png,residencial,0.6067645818417684,0.2835554953077946,0.07063982273018997,0.5388992445274738,9.130254121334527,0.5210850128175624,0.5802757781192419,8070.3984853753,media,95.351318359375,106.044677734375,79.9658203125,93.78727213541667,32.17528582140279,0.05309618626641439,-0.08775809413540869,-0.1960405477605724,15.792493386243386,0.8950393029572312
data\images\sat_patch_0136.png,periurbano,0.32744139713957987,0.525001227697012,0.056108890718294134,0.39793029221144194,17.530051709099098,0.5141147568875516,0.336793333145298,2435.7639898971756,baixa,84.468994140625,136.744384765625,86.616943359375,102.610107421875,36.36181684146019,0.23631206506204216,0.012554796949312115,-0.49898998064706845,15.07370205026455,0.7918179958359901
data\images\sat_patch_0137.png,periurbano,0.30039369070625477,0.48553875727000184,0.09200653681467494,0.32777298581435754,11.571372026499395,0.2816597123663808,0.5304088373493048,2827.733462208402,baixa,97.0048828125,136.61669921875,87.747802734375,107.12312825520833,33.652838909166505,0.1695554661186907,-0.050105252871526264,-0.4129860353492384,15.320560515873016,0.8167528305005197
data\images\sat_patch_0138.png,residencial,0.57485118211097,0.2864426200096042,0.04401546873959873,0.749024100235399,11.218182369813047,0.7833964739969875,0.792291775926033,9066.847839384393,alta,99.134033203125,115.769287109375,92.282470703125,102.395263671875,31.009162063236584,0.07740808194425239,-0.03579400064459273,-0.19591760635157754,16.983589616402117,0.8969826294867518
data\images\sat_patch_0139.png,residencial,0.4610385208659251,0.23106188372050107,0.06651751693791637,0.697914181401614,9.480218340139661,0.6013188801001876,0.7676570038343384,7655.319214671897,media,88.853515625,103.4931640625,80.2099609375,90.85221354166667,27.08399180858932,0.076110741215673,-0.0511260906975288,-0.20870625858606787,15.686921296296298,0.9017716375482296
data\images\sat_patch_0140.png,residencial,0.6279646155346349,0.3545339817725491,0.07822821429630479,0.5694944294001119,3.124091412511615,0.7817191652398381,0.657015039027551,10189.948930945318,alta,97.51123046875,111.63232421875,95.3095703125,101.484375,30.937748578546806,0.06751866536638396,-0.011418167209716949,-0.1499927814319418,15.99751984126984,0.9130506596411647
data\images\sat_patch_0141.png,residencial,0.3692387743572312,0.32287520844790063,0.0008361896563854776,0.5339513444915599,7.536610133300051,0.5972215990819261,0.4863703088841657,5493.912772126207,media,83.266357421875,117.873291015625,82.27685546875,94.47216796875,27.71443455909068,0.1720542602641027,-0.005977303024808782,-0.3715558238312875,14.329489087301589,0.8503153313911127
data\images\sat_patch_0142.png,industrial,0.7149449488759914,0.1861176562476914,0.08598879647543839,0.6398029107891516,5.942424590060244,0.8048938341036687,0.5996259759465729,10966.606829812368,alta,95.705322265625,115.23193359375,91.109375,100.68221028645833,31.583607359492554,0.09257070855502192,-0.024601636318199067,-0.21676704039448216,16.328125,0.8926532283397233
data\images\sat_patch_0143.png,centro,0.9400914371798101,0.14811343958302026,0.04016857993788986,0.7125353741501029,1.214319579299088,0.9276376462257527,0.9450162631248669,14225.719726010428,alta,101.848876953125,109.803955078125,88.0078125,99.88688151041667,30.25301665466296,0.037585502688855826,-0.07290269529133246,-0.14892456324293835,17.068287037037038,0.9046262151714333
data\images\sat_patch_0144.png,periurbano,0.39124965981480986,0.5423477115762909,0.0021305738695667786,0.4427915114784807,13.220812919360164,0.4907395155371612,0.574119572015196,5232.879563738007,media,82.891845703125,124.018798828125,84.3544921875,97.08837890625,31.04518823596388,0.1987667334341603,0.008745461898161699,-0.4160706968415698,14.597470238095237,0.8294322888833199
data\images\sat_patch_0145.png,parque_urbano,0.17060562215127062,0.8607484749738037,0.17465952096035228,0.21585441771459143,14.838860293191813,0.32410991580412396,0.3500835537734852,639.2459871598278,baixa,68.324951171875,172.0556640625,102.8837890625,114.42146809895833,53.54492751351914,0.4315269447079122,0.20185206457020743,-0.755551336878435,15.70618386243386,0.6429858681132654
data\images\sat_patch_0146.png,periurbano,0.36737601523253216,0.6136111541815269,0.051892452904380784,0.16065575501982604,8.721493735923914,0.44411147005398055,0.39676432807418427,2642.9077384229836,baixa,73.004150390625,139.697265625,76.286865234375,96.32942708333333,44.259759472075004,0.3135527547025027,0.021988696426361413,-0.6753051389054711,15.13897156084656,0.7423123435119043
data\images\sat_patch_0147.png,residencial,0.37589389353904246,0.30394309737407493,0.022841562608133737,0.4062340285918009,10.788335968081844,0.44875829534963074,0.4668927783345398,5505.649359248899,media,87.0361328125,119.8955078125,94.2509765625,100.39420572916667,29.103279056544334,0.15879338095402307,0.03979788598911303,-0.2913709274471679,15.008887235449734,0.8647637102259741
data\images\sat_patch_0148.png,periurbano,0.37857941230804915,0.534232966790209,0.07390712898891769,0.21020234464382134,13.631008095256195,0.49893513075559515,0.2570582185106752,3110.614636959323,baixa,93.218017578125,140.286865234375,96.0576171875,109.85416666666667,35.586392487791436,0.20157543126183775,0.0150024571196855,-0.415542248611601,14.785590277777779,0.8131506260347583
data\images\sat_patch_0149.png,residencial,0.600851999857741,0.3765963702442222,0.052306041566152574,0.6023034389006787,6.037998027355304,0.7507059845604138,0.6783880837497025,9347.591105035945,alta,89.813232421875,116.0439453125,90.825439453125,98.89420572916667,28.04837430336814,0.12742190023147767,0.005603490189226735,-0.26012251097225386,15.762152777777779,0.8769580868569653
data\images\sat_patch_0150.png,periurbano,0.19927263047108784,0.570013166901144,0.10789776297074681,0.3514837941291533,15.978183262345889,0.552458814398599,0.2428224347810658,1927.186273404017,baixa,73.951416015625,141.919677734375,91.491455078125,102.45418294270833,38.67965536737533,0.3148557790817893,0.10601870507035653,-0.577802095623574,14.789351851851851,0.759661561732554
data\images\sat_patch_0151.png,residencial,0.4377197991108939,0.1542097988981599,0.05992271303785435,0.6550041166250735,7.66577395937981,0.6597114096664272,0.5571962049432811,7952.8540436360745,media,98.903076171875,99.82958984375,82.3310546875,93.68790690104167,26.86472690487704,0.004662110592025389,-0.09143984808134115,-0.09833205394866193,15.35536541005291,0.9144483474652011
data\images\sat_patch_0152.png,periurbano,0.21111129830993866,0.39090409767346035,0.11057681727958063,0.32011838400775283,11.881186916314856,0.4962840225307638,0.36249428630868746,2518.638512791165,baixa,82.135498046875,124.681396484375,88.002197265625,98.27303059895833,29.68127810669953,0.20571771144815063,0.034482065679168214,-0.4030866676605597,13.887152777777779,0.8341387954402628
data\images\sat_patch_0153.png,centro,0.6559082262432467,0.03015093340677852,0.04457830306891256,0.8074051539307882,5.8350631355065286,0.7665706002374404,0.778191891078814,11539.861046198548,alta,99.205322265625,98.970703125,86.474853515625,94.88362630208333,28.361272585750918,-0.001183892647855104,-0.06856127008645505,-0.06461194000158542,16.782655423280424,0.9258972611810585
data\images\sat_patch_0154.png,residencial,0.6965152665241854,0.2486405212635286,0.017864385837453114,0.39311912961727646,2.728202140281015,0.7017246685054854,0.5658959689717091,9981.811114534989,alta,97.428955078125,114.41259765625,94.302734375,102.048095703125,30.887794897860534,0.08017144077134432,-0.01630518510391638,-0.181745211609807,15.658440806878307,0.9022106420588506
data\images\sat_patch_0155.png,centro,0.7353986972485229,0.027701648408658398,0.055305599989881146,0.5763236615563112,6.870529360132387,0.8742143482175635,0.6897572878924922,11452.480565784608,alta,96.799560546875,94.85546875,87.86279296875,93.172607421875,28.040966618350648,-0.010143703475267975,-0.0483951783327274,-0.02709264058335463,16.073454034391535,0.9366453686813865
data\images\sat_patch_0156.png,centro,0.8102046105629308,0.19387903588267805,0.07867628156494742,0.6519260857239311,3.6518569208429987,0.9638468751953073,0.659770699933853,12395.922548520495,alta,100.8486328125,104.7978515625,89.014892578125,98.220458984375,28.876456741712616,0.019203920469627916,-0.06232761215036255,-0.10044840829249839,16.60032242063492,0.9213685848979614
data\images\sat_patch_0157.png,centro,0.6880827774244053,0.04315460895991201,0.0771632260196432,0.7792843325078085,5.148406272747887,0.7747854692661057,0.6959262572550087,12408.243672808769,alta,99.2412109375,101.236572265625,91.376220703125,97.28466796875,31.764601802780945,0.009953029638951371,-0.04126060311179948,-0.060933099820863444,17.1640625,0.9344745475278453
data\images\sat_patch_0158.png,periurbano,0.27305089317710507,0.6678195015811503,0.07494674738267376,0.1570980288152807,16.52713995488866,0.484287672878991,0.20778937304469255,997.1184713576886,baixa,79.571044921875,150.739013671875,82.86083984375,104.39029947916667,45.34375370048112,0.30900938011798124,0.02025338132576929,-0.6659916770997064,14.845775462962962,0.7276887564138819
data\images\sat_patch_0159.png,residencial,0.4143162416834182,0.28906746268634265,0.0272630296575607,0.3675090907603473,11.716496581875113,0.5398473187044782,0.37721708095854833,4753.277955792837,media,85.684326171875,107.734619140625,84.868408203125,92.762451171875,24.899239647173594,0.11400275613705463,-0.00478396295993737,-0.24210498350683105,13.948247354497354,0.8931312273974626
data\images\sat_patch_0160.png,centro,0.6550074738222216,0.04797903699083582,0.011223712015163896,0.7038763328856826,8.350337138508976,0.904911959298125,0.6261695523291084,11129.22175090998,alta,102.265380859375,100.634033203125,92.488037109375,98.46248372395833,29.616124045298907,-0.008040179197892162,-0.05020370785669681,-0.033081881163998426,16.50136408730159,0.9353066649733794
data\images\sat_patch_0161.png,centro,0.6521981770501847,0.06850049214878699,0.05473625163428109,0.8908230383046345,7.752500809585987,0.9235813913378095,0.660584498387327,11280.66540222645,alta,95.130859375,92.673828125,90.510498046875,92.771728515625,25.689804201587048,-0.013082906873222177,-0.02488864209679561,0.0015829238789039372,15.091269841269842,0.9404318627756363
data\images\sat_patch_0162.png,residencial,0.6632423335265781,0.3525697596640283,0.06165383958810964,0.37620993745253545,6.325870043772909,0.7915623124541793,0.5359295014962772,9166.551608966913,alta,89.775390625,123.391845703125,88.365966796875,100.51106770833333,33.62038974599341,0.15769991439340988,-0.00791182822793569,-0.341466541279965,15.33953373015873,0.8459952539027331
data\images\sat_patch_0163.png,industrial,0.456253286276554,0.2559411562447881,0.06139414137941827,0.5164702779900089,11.46004888845608,0.6617517663670084,0.4520587092626691,5426.330963079123,media,94.2724609375,107.542724609375,84.970458984375,95.59521484375,25.039462016821826,0.06575453462612812,-0.05189606320452332,-0.18747030895070874,14.676215277777779,0.9038685598177847
data\images\sat_patch_0164.png,parque_urbano,0.12436714937508102,0.8668398171842072,0.08729999143166191,0.2480419051702033,15.275741158362111,0.25642226872509133,0.18974995398431732,100.0,baixa,85.097412109375,173.77587890625,80.310791015625,113.06136067708333,51.479767698224336,0.3425554876921122,-0.02893823265339802,-0.8055075225775346,14.290922619047619,0.6524785359602503
data\images\sat_patch_0165.png,centro,0.796773609521332,0.11355666192639083,0.05123047443315208,0.5621688274850608,1.6273247324674993,0.8302312015174993,0.8999188184414716,12300.557779453045,alta,104.350341796875,103.143310546875,87.377197265625,98.290283203125,32.259952790129105,-0.005817195998763099,-0.0885274203472127,-0.07406165395331675,16.28559027777778,0.9149572622974734
data\images\sat_patch_0166.png,periurbano,0.2914497677954407,0.7024738691326207,0.05686473967692465,0.2576874530854516,15.376863805992937,0.39679720972579824,0.42351009284239294,1373.9365656995428,baixa,85.67724609375,148.466796875,88.33984375,107.49462890625,41.70446428073401,0.26816633776783233,0.015300782488317469,-0.5717332298992517,15.124049272486772,0.7572521841869376
data\images\sat_patch_0167.png,industrial,0.7864307774573255,0.11276318088975344,0.09451521368048349,0.5549066796892839,4.651942646472911,0.824301494874427,0.6883259788267391,12489.968605670008,alta,89.948974609375,100.158935546875,88.546875,92.88492838541667,28.72542723758605,0.05370613392889482,-0.007855082370757131,-0.11746804152601935,15.169808201058201,0.9253939834505418
data\images\sat_patch_0168.png,periurbano,0.10232099096595651,0.46202073288838164,0.07983136137041422,0.2240208555570269,18.479037833922398,0.3615814976496917,0.3689409960724618,1217.2609632133804,baixa,73.427978515625,110.754638671875,92.761962890625,92.31486002604167,24.574240472588894,0.20266114426851634,0.11633666932586226,-0.2996231339279958,13.098255621693122,0.8648677961603781
data\images\sat_patch_0169.png,residencial,0.4625593689873544,0.2791872907322288,0.07307439054930777,0.4947018601882568,9.53603252468843,0.6147216643693106,0.6527223602326723,7975.753187661308,media,94.41064453125,120.62548828125,92.2060546875,102.4140625,32.30483172075828,0.12190901726710703,-0.0118134649319477,-0.2667322996306557,15.676835317460316,0.8771816942207649
data\images\sat_patch_0170.png,industrial,0.498236492160518,0.213025071875112,0.03758402068488575,0.4673938058904805,6.107963194950818,0.5729370209795299,0.543561828575313,7588.633595043215,media,95.373779296875,115.53466796875,89.229736328125,100.04606119791667,29.981520905617234,0.09559071169346292,-0.03328237230296587,-0.2322221349430962,15.25380291005291,0.8881422915924794
data\images\sat_patch_0171.png,residencial,0.6574037647305979,0.18091456156573507,0.08627910812103635,0.7109278171334109,1.3535459253008666,0.7530581134910277,0.5430739392385481,10855.124844256665,alta,87.3125,93.44775390625,87.311767578125,89.35734049479167,27.47923564721474,0.03394138777593562,-4.194273115436544e-06,-0.06866386146397523,15.79236937830688,0.9349684879933685
data\images\sat_patch_0172.png,residencial,0.35934109697597544,0.38536909563460253,0.045015451192490744,0.42844915853470866,8.8123932434923,0.4024726359429554,0.19104363661260804,5332.003346975524,media,87.475341796875,119.20361328125,90.6630859375,99.114013671875,28.47775491451472,0.15351476553995008,0.017894758381293997,-0.3040377237651494,15.120205026455027,0.8667614965233338
data\images\sat_patch_0173.png,periurbano,0.28804923735061183,0.5141405306641046,0.09943524826254145,0.4229530833377172,12.820531449772323,0.519599814771726,0.45300101665810993,3429.9357901610124,baixa,95.706787109375,127.317138671875,89.10791015625,104.0439453125,29.293759930962135,0.1417352479561737,-0.03570536875611896,-0.33552927658289317,14.490823412698411,0.8497686659360729
data\images\sat_patch_0174.png,residencial,0.6551476643787747,0.37187068385662103,0.09023007867807162,0.3645089268599042,10.762863187480843,0.7234061868107282,0.5769732633047815,6710.476035198015,media,100.323486328125,117.725341796875,90.247802734375,102.76554361979167,28.645666000224267,0.07980714933706022,-0.05287094184252815,-0.21835817976391406,15.063368055555555,0.8874142791084328
data\images\sat_patch_0175.png,residencial,0.6280117741558922,0.30534685373758064,0.04306790082581983,0.39542609026062553,5.812035745236966,0.6843226923316424,0.5169830310388537,9382.166291203705,alta,91.269775390625,115.02294921875,96.015380859375,100.76936848958333,30.182019416957004,0.11514305101141935,0.02533892988868983,-0.2121713294629686,15.651083002645503,0.8890377888269106
data\images\sat_patch_0176.png,industrial,0.6820287590954248,0.07640129179660217,0.056979472403824755,0.654416592692996,5.73972469650244,0.8874923743894054,0.7017632993067948,10983.040083303702,alta,95.695556640625,103.14990234375,88.32763671875,95.724365234375,32.36958939797796,0.03748813628287391,-0.04003799601199371,-0.11635810298070891,16.388434193121693,0.9248913767399654
data\images\sat_patch_0177.png,residencial,0.6209927607971881,0.1612238955158173,0.08278816455012422,0.43838373129569796,3.0365011492797347,0.7811587527605932,0.5357286437611132,9161.462334322348,alta,95.992431640625,101.224853515625,96.859619140625,98.025634765625,26.97452943131878,0.026531253811364647,0.004496646481021843,-0.048954827862313366,14.768849206349206,0.9360479534792308
data\images\sat_patch_0178.png,residencial,0.5195488754440626,0.1889461957574084,0.050846901546564675,0.584996030917337,11.105426289828436,0.6346506194656671,0.5941946636549873,7374.132209201447,media,98.03125,110.353759765625,92.660888671875,100.3486328125,26.161066575749512,0.0591333787413548,-0.028162468245234492,-0.1495555032441115,14.862392526455027,0.9165985166663054
data\images\sat_patch_0179.png,parque_urbano,0.13095596950569363,0.8710008880575987,0.09745701579645728,0.12051581092341762,17.91024065913533,0.32670395637259014,0.31667875987493566,100.0,baixa,72.743896484375,173.055908203125,80.16748046875,108.65576171875,52.15793813430884,0.40810452001041314,0.04854827733388617,-0.8890482870807996,14.11491402116402,0.6337508627703873
data\images\sat_patch_0180.png,periurbano,0.24773068407855725,0.4270136085425562,0.052257846414106544,0.38088581730544646,14.98552610294485,0.387666637327576,0.34517918146124293,4072.377349687693,media,78.47607421875,133.368896484375,84.67138671875,98.83878580729167,34.172304422461195,0.2591178909006659,0.03797369831210342,-0.5240368451366291,14.186549272486772,0.7923438975427509
data\images\sat_patch_0181.png,residencial,0.570966369443497,0.3539385083479012,0.02555410365900093,0.45508556082909646,12.454372719228052,0.586304563494246,0.5666964291525247,6222.018482870748,media,89.517822265625,114.831298828125,83.440185546875,95.92976888020833,33.39398988483339,0.12387367414716292,-0.03513937724236079,-0.2955526210193118,15.252562830687829,0.8681199808229323
data\images\sat_patch_0182.png,parque_urbano,0.15399717284488298,0.6204842427807675,0.10076376058040103,0.1556558240792909,14.929346249900696,0.26156279695003554,0.15878731638787127,100.0,baixa,78.81298828125,165.05078125,91.202392578125,111.688720703125,47.220958023781265,0.35363101612381176,0.07287225521231168,-0.7166622520138749,14.362723214285715,0.6894127866897194
data\images\sat_patch_0183.png,residencial,0.5708714481405261,0.21942334822751536,0.01399387293463873,0.505874449520245,7.068045242355502,0.7560725783855765,0.6860550591981232,9388.914916578968,alta,94.560546875,102.7236328125,82.592529296875,93.292236328125,27.88399865750336,0.04137729598517787,-0.06755749191143633,-0.15164278542066378,15.259383267195767,0.9109361120880821
data\images\sat_patch_0184.png,industrial,0.7829763306818734,0.15409666443103187,0.052009002017731044,0.5264755387318492,1.8057517063109478,0.9189405986277526,0.7689002076444835,12067.341788157271,alta,99.038818359375,109.39013671875,97.525146484375,101.98470052083333,32.33997955541542,0.049663533100914425,-0.007700657994473045,-0.10891980984624285,16.65100033068783,0.9241932413660657
data\images\sat_patch_0185.png,industrial,0.6069102619421521,0.25973180914296945,0.09338740258890055,0.6436317834922095,3.9078321574246866,0.656655555143607,0.6644194008462263,10462.295841114568,alta,91.260498046875,109.533203125,93.91796875,98.23722330729167,28.943351041362146,0.09100238145160532,0.014350862358576263,-0.17248013516302935,15.678364748677248,0.9054369258106348
data\images\sat_patch_0186.png,parque_urbano,0.06525235461737199,0.6500255460133081,0.15783002011561606,0.08212323933383943,18.502064232811296,0.14976225395695722,0.17209510510285975,100.0,baixa,74.588134765625,152.052978515625,98.123779296875,108.25496419270833,38.913455445961254,0.3417951945553449,0.13627111090009658,-0.6068730553598675,12.783730158730158,0.726113997909304
data\images\sat_patch_0187.png,periurbano,0.36298590232478944,0.49930828872124056,0.0923520867372941,0.37283118766142964,9.989204716626906,0.3791877948518692,0.5144239668399592,4277.6293718743655,media,92.889404296875,133.038818359375,84.718505859375,103.54890950520833,33.66758190607052,0.1777087139125538,-0.04600526172683647,-0.4271881091305646,15.074239417989418,0.8161241826846641
data\images\sat_patch_0188.png,industrial,0.6399946699798436,0.09425919126469708,0.0889826549811051,0.4673036763106141,8.267798238455882,0.7787132537603237,0.6579644539819711,9654.973332603939,alta,102.25634765625,99.29541015625,95.3310546875,98.9609375,25.872966987488642,-0.014690705342613792,-0.03504926352365599,-0.005069767849614724,15.070808531746032,0.9380321419626922
data\images\sat_patch_0189.png,residencial,0.3569611577962457,0.30472105303742253,0.09280281534977276,0.6114664124659495,14.019454560025284,0.579968999641167,0.6857755787338001,5159.133534125113,media,90.8447265625,112.946044921875,82.121826171875,95.30419921875,29.791614178075545,0.10845102597110744,-0.050431139444570144,-0.27766634097918025,14.641782407407408,0.87664833326049
data\images\sat_patch_0190.png,periurbano,0.22324120158733046,0.7215327500130528,0.07980987294243351,0.15285342044778558,10.749114123686592,0.3406164395105459,0.0950942910317506,999.7923489704123,baixa,79.182861328125,156.958251953125,79.98779296875,105.37630208333333,45.52338318132045,0.3293598019206751,0.005057035413491844,-0.7342535517069688,14.137896825396826,0.7014672384378811
data\images\sat_patch_0191.png,residencial,0.3765343576104153,0.41224156453979344,0.029333866858473768,0.7140697761439981,13.068344801985917,0.5663064374868785,0.6013746656268718,5379.633460529515,media,93.35498046875,117.090576171875,82.779052734375,97.74153645833333,30.712578220015097,0.112787344951505,-0.06004477091678038,-0.296941917684537,15.96875,0.865222139697109
data\images\sat_patch_0192.png,centro,0.9398333629247431,0.13072259179771165,0.005013551053940075,0.561158937307124,2.520989123924716,1.0,0.6438001656670931,15228.32102386837,alta,93.20751953125,102.27197265625,82.71875,92.73274739583333,26.627830723029543,0.04637035311067417,-0.05962025739292227,-0.15430188512851115,15.389219576719576,0.9105544843774578
data\images\sat_patch_0193.png,residencial,0.5764462856039224,0.30584317737581757,0.0984933959263453,0.48626388611676624,11.003345022527927,0.8607095166588626,0.6459162500369783,8200.387526075163,media,96.3896484375,117.412841796875,94.7705078125,102.857666015625,27.361756062302245,0.09832997379029093,-0.008470073724005581,-0.21226189845972696,15.16087962962963,0.8932443245894713
data\images\sat_patch_0194.png,residencial,0.6239972799386214,0.3049831716067273,0.01150183595168518,0.42700338752800393,7.451941182825266,0.8574164236825704,0.726792630963689,9833.172229865248,alta,95.70849609375,110.185791015625,73.3642578125,93.086181640625,33.26353662719551,0.07031421344813793,-0.13215753356381854,-0.2755448051997568,15.981936177248677,0.8619813015174742
data\images\sat_patch_0195.png,residencial,0.5782998083460098,0.22579592701325796,0.008210275037103565,0.6934912978200196,11.684917445079929,0.9147180312786971,0.7170629268259348,9466.4524254883,alta,92.77734375,105.80224609375,82.89453125,93.82470703125,32.40029078091131,0.06559033729704122,-0.05625722639860691,-0.19148803093281141,15.310515873015873,0.9029584425238388
data\images\sat_patch_0196.png,industrial,0.780947009743235,0.08773960912785043,0.06570432722322447,0.49093495869446657,8.550285866454534,0.9445511654643154,0.6695829260214982,10366.727068543229,alta,99.203857421875,101.864501953125,86.423583984375,95.83064778645833,25.033728189011526,0.013232537064945468,-0.06884905201424944,-0.09444558045482992,14.880663029100528,0.9227680262089437
data\images\sat_patch_0197.png,parque_urbano,0.16027220718827384,0.9176758887438365,0.07203149225838959,0.11973620781488992,15.321479182206154,0.35830440935485625,0.220230271590068,100.0,baixa,64.67529296875,179.86767578125,83.901123046875,109.48136393229167,58.90284012313821,0.4710517048609614,0.12940028077338223,-0.9643601706896212,14.714905753968253,0.5945377566151514
data\images\sat_patch_0198.png,residencial,0.46068452533405735,0.18787077855484752,0.054480646654057066,0.4015448259435649,9.219570533330835,0.4321793211224969,0.5401160179635938,5374.150148720445,media,90.512451171875,117.60498046875,86.1806640625,98.099365234375,31.82634112147367,0.13017904820908538,-0.02451587929225885,-0.29825292430187034,14.856894841269842,0.870163872987989
data\images\sat_patch_0199.png,centro,0.7878451985472041,0.04608957230482298,0.028900863666638132,0.763621235805386,0.2,1.0,0.8100895287687708,13512.991646664903,alta,97.47900390625,98.8623046875,91.990234375,96.11051432291667,28.635900628644404,0.007045388380632629,-0.028969185457605687,-0.04294728347888476,16.275669642857142,0.9386903216313122
data\images\sat_patch_0200.png,periurbano,0.15917928282122873,0.466681802253846,0.11095600478472818,0.11625735041976569,16.08506689828574,0.38475058169771875,0.0855114754244374,1077.9260610283518,baixa,79.78173828125,125.674072265625,80.8828125,95.44620768229167,28.759258081476514,0.2233683906960432,0.006853249248466135,-0.4750507903978417,12.853587962962964,0.8189461854948582
data\images\sat_patch_0201.png,periurbano,0.11222085331721388,0.4439746746180937,0.11582541857142825,0.3954154295152428,16.011071525470296,0.3191034885851108,0.3426239688250223,100.0,baixa,64.5654296875,132.274169921875,85.510009765625,94.11653645833333,35.52549966270889,0.34397926039660026,0.1395603438836276,-0.608144453047392,13.926421957671957,0.7649830862970625
data\images\sat_patch_0202.png,centro,0.8831239222237754,0.19445497635763997,0.021132897101805916,0.6355600338012192,0.2,1.0,0.7695757530452961,14287.396209010336,alta,93.078857421875,105.97119140625,81.363037109375,93.47102864583333,32.12610914077864,0.06476930799820058,-0.06716173472444982,-0.20059952491879748,16.3817791005291,0.897040372428965
data\images\sat_patch_0203.png,parque_urbano,0.11430806640152531,0.675481917841398,0.19530047416332508,0.03552171731461102,17.874025070917707,0.17736536689518495,0.3179843889902968,100.0,baixa,79.7431640625,151.35693359375,98.987060546875,110.029052734375,39.242770105434715,0.3098820379032895,0.10767007325573248,-0.5634132002872544,13.362516534391535,0.7445026428245375
data\images\sat_patch_0204.png,residencial,0.4591837244569018,0.2328064263574634,0.029433474638874215,0.5325079366444394,10.008312657161628,0.5216562457209035,0.5000560524420148,6632.492714719292,media,94.99755859375,106.904296875,85.5634765625,95.82177734375,28.806259622790886,0.05897290143586621,-0.05224871451826483,-0.1734864410180224,15.766493055555557,0.9066568824077766
data\images\sat_patch_0205.png,residencial,0.3610051199373387,0.32393799027867776,0.012438519046294606,0.5410850441751309,10.458629328364673,0.5618930024973146,0.36724063800971607,4441.439050707877,media,83.17529296875,122.72607421875,78.363525390625,94.75496419270833,33.25029516676661,0.19208605361953626,-0.029787066645697545,-0.44279120311777803,14.555514219576718,0.8243690779997456
